Timestamp,eigenvector,pagerank,clustering,triangles,degree,degree_centrality,average_neighbor_degree,node_clique_number,number_of_cliques,nb_of_nodes,nb_of_edges,diameter,assortativity,percolation_limit,Evento,Label,Colector,Categoria
8,0.0012084715766820001,1.5987977041264952e-05,0.07931550463924801,1.644555294418597,3.246742449677842,5.190967367502067e-05,474.95278103928973,2.226277839065023,3.422322413545014,62547,101537,14,-0.105467631001359,0.9969224989040961,OrangeSpain2023_Leak,1,rrc04,route_leaks
9,0.001209176619187,1.5987977041264962e-05,0.07926252717983101,1.6384318992117919,3.246902329448255,5.1912229869987764e-05,475.13636594352334,2.225942091547156,3.417366140662222,62547,101542,14,-0.105530239506071,0.9969230113761791,OrangeSpain2023_Leak,1,rrc04,route_leaks
10,0.001209367455416,1.5988232660761672e-05,0.07942663516602101,1.642678988264637,3.251303040961852,5.1983420592562995e-05,475.14841381728064,2.226345409778403,3.425350941706904,62546,101678,14,-0.10551986819554801,0.99692122781597,OrangeSpain2023_Leak,1,rrc04,route_leaks
11,0.001208312282164,1.598695464500966e-05,0.079619107340109,1.648414893446947,3.247494044859394,5.191837002173293e-05,475.1015020358606,2.226918834231267,3.416204377228181,62551,101567,14,-0.105541340481951,0.9969236266004111,OrangeSpain2023_Leak,1,rrc04,route_leaks
12,0.0012088812417870001,1.598695464500966e-05,0.07962427560343101,1.643970520055634,3.247685888315135,5.1921437063391446e-05,475.3081865624778,2.226742977730172,3.417627216191587,62551,101573,14,-0.105580852983345,0.9969245939801271,OrangeSpain2023_Leak,1,rrc04,route_leaks
13,0.0012083110451760002,1.5986443495915464e-05,0.079475989233857,1.650104711204898,3.248029670839128,5.1925272906367963e-05,475.41018714995107,2.227119402746471,3.413936981439739,62553,101587,14,-0.105543535077319,0.996925922066025,OrangeSpain2023_Leak,1,rrc04,route_leaks
14,0.001208739394456,1.598593237950603e-05,0.079754543378205,1.646662936615778,3.248277515786108,5.1927574827926394e-05,475.30811013957896,2.226968267924226,3.419358964111582,62555,101598,14,-0.10559975430748901,0.9969248909192541,OrangeSpain2023_Leak,1,rrc04,route_leaks
15,0.001208491107636,1.5981333802119113e-05,0.079720281873684,1.647547664328064,3.24827002061592,5.1912517110143856e-05,475.24222042793565,2.227094753328113,3.420229172326722,62573,101627,14,-0.10557017360421801,0.9969246380321021,OrangeSpain2023_Leak,1,rrc04,route_leaks
16,0.001208070276117,1.598056762976221e-05,0.07948322033677101,1.6421950907696239,3.247890565072871,5.190396428402513e-05,475.2389216354088,2.2264606238813602,3.418499105088212,62576,101620,14,-0.10553791944856201,0.996924623992762,OrangeSpain2023_Leak,1,rrc04,route_leaks
17,0.0012075906348460001,1.5980312255301473e-05,0.07944457081520201,1.6439746232641381,3.248158269012576,5.190741289012684e-05,475.1032117601044,2.226504945906643,3.418412515780558,62577,101630,14,-0.105544214208296,0.9969244046628841,OrangeSpain2023_Leak,1,rrc04,route_leaks
18,0.001208525280243,1.5979035505416882e-05,0.07944042658382701,1.6413505480809172,3.247962672973059,5.1900140185888046e-05,475.14871836897066,2.226327058898725,3.418570835064395,62582,101632,14,-0.10562530818361,0.9969238046584481,OrangeSpain2023_Leak,1,rrc04,route_leaks
19,0.001208702617736,1.597775895952834e-05,0.079355030766251,1.6411874670458722,3.2477351526674862,5.189235855730493e-05,475.3228287064079,2.22627702238484,3.416508220556984,62587,101633,14,-0.10561328075166601,0.9969252067966561,OrangeSpain2023_Leak,1,rrc04,route_leaks
20,0.0012087267926030002,1.597801425238871e-05,0.079363139061247,1.643562458057712,3.248074649282587,5.1898612275826275e-05,475.37444100457253,2.22636052791359,3.420157862780813,62586,101642,14,-0.10566368223338901,0.9969256515333901,OrangeSpain2023_Leak,1,rrc04,route_leaks
21,0.001208928920501,1.5977248398280853e-05,0.079398450885431,1.64321206601799,3.248270462860886,5.189925325718806e-05,475.8501633674601,2.226317723561648,3.42221476617297,62589,101653,14,-0.105638387733679,0.996928613135267,OrangeSpain2023_Leak,1,rrc04,route_leaks
22,0.0012088500398740002,1.5979801530864993e-05,0.079436982287743,1.641157576822895,3.248789530034037,5.1915841510339696e-05,475.86162572659055,2.226337908883172,3.4187187395132552,62579,101653,14,-0.10564641299418001,0.9969286313239961,OrangeSpain2023_Leak,1,rrc04,route_leaks
23,0.0012093889052650002,1.5978269553407375e-05,0.08015473391798901,1.650906766797156,3.248989374450747,5.1914057497934736e-05,475.9817339603802,2.227738275944715,3.4215546856275463,62585,101669,14,-0.10557248964781701,0.996929897365402,OrangeSpain2023_Leak,1,rrc04,route_leaks
24,0.0012087330668850002,1.597826955340734e-05,0.079386101501661,1.640840456978509,3.248222417512183,5.190180265742338e-05,475.4591361395543,2.226300231684908,3.41805544459535,62585,101645,14,-0.105680553402135,0.9969261615900621,OrangeSpain2023_Leak,1,rrc04,route_leaks
25,0.001209020317568,1.5978269553407375e-05,0.079483916681287,1.6469920907565712,3.249852201006631,5.192784419351003e-05,475.6564093805546,2.226715666693297,3.421586642166653,62585,101696,14,-0.105664900474859,0.9969278479275051,OrangeSpain2023_Leak,1,rrc04,route_leaks
26,0.0012083503947360001,1.597699312989296e-05,0.079490667330417,1.650774884166799,3.249624540661447,5.192005848729725e-05,475.73035314543995,2.22688927943761,3.421137561910848,62590,101697,14,-0.10566782447731601,0.996928072455406,OrangeSpain2023_Leak,1,rrc04,route_leaks
27,0.0012084925532760001,1.597571691029633e-05,0.079479641513543,1.6511542455467692,3.249396916686636,5.19122746059788e-05,475.70226713674657,2.226919082993849,3.419138908858535,62595,101698,14,-0.10565184405854501,0.996927850710787,OrangeSpain2023_Leak,1,rrc04,route_leaks
28,0.0012083325170500001,1.597546169084287e-05,0.079715087040994,1.649003131190491,3.249408907917439,5.1911636838684216e-05,475.64696044870556,2.226819605086587,3.42342961211579,62596,101700,14,-0.105699376009437,0.9969275161173231,OrangeSpain2023_Leak,1,rrc04,route_leaks
29,0.0012086372344290001,1.597622737366796e-05,0.07978182737103001,1.649225951783745,3.249724410077804,5.191916554955592e-05,475.80054920633256,2.2269263336155802,3.42362564504018,62593,101705,14,-0.105682494901615,0.996927738741705,OrangeSpain2023_Leak,1,rrc04,route_leaks
30,0.001208863701881,1.59749512763986e-05,0.07950564181918601,1.6499728425828302,3.250039937378191,5.192005906638004e-05,475.73014385610423,2.226796383271031,3.422441611553084,62598,101723,14,-0.105715960755646,0.9969277038640321,OrangeSpain2023_Leak,1,rrc04,route_leaks
31,0.001208787369736,1.597520647954375e-05,0.07950451347114801,1.6466763582919302,3.250730865696439,5.193192641217394e-05,475.6753532068312,2.226640254325287,3.423087368404236,62597,101743,14,-0.105678562739158,0.9969271002766581,OrangeSpain2023_Leak,1,rrc04,route_leaks
32,0.001208319458285,1.5972144579852755e-05,0.07955572850257,1.6506253094603012,3.250938363494066,5.1925286920107114e-05,475.56500874821995,2.226836397323068,3.425481959462697,62609,101769,14,-0.105670216455316,0.9969263035914061,OrangeSpain2023_Leak,1,rrc04,route_leaks
33,0.001208626741439,1.597061407011099e-05,0.079579089654012,1.6482472251058051,3.250882376427373,5.191941700621865e-05,475.53259097528723,2.226830631637786,3.425856424179509,62615,101777,14,-0.10566839968977401,0.996925847863343,OrangeSpain2023_Leak,1,rrc04,route_leaks
34,0.001208236632507,1.5968573846669754e-05,0.079759807274696,1.652507864522619,3.251616818101975,5.19245124413461e-05,475.34082143375304,2.22737652300273,3.426073487376842,62623,101813,14,-0.105657710362462,0.996924999749319,OrangeSpain2023_Leak,1,rrc04,route_leaks
35,0.0012082572177270002,1.596857384666978e-05,0.079953893851089,1.65504686776424,3.251776503840442,5.192706243557284e-05,475.42424045730803,2.227584114462737,3.427622439039969,62623,101818,14,-0.10567496593964601,0.996926370702732,OrangeSpain2023_Leak,1,rrc04,route_leaks
36,0.0012081121521910002,1.596729897170595e-05,0.079702034351096,1.651082582870281,3.251261416618764,5.191469201173241e-05,475.2546611224547,2.227294500862234,3.422798109471801,62628,101810,14,-0.105661322774069,0.9969249748223061,OrangeSpain2023_Leak,1,rrc04,route_leaks
0,0.001167462618468,1.3729851443007362e-05,0.10619108820920001,1.738666007633797,3.515912897822445,4.8273624563349664e-05,631.0594743049669,2.265658895570749,3.651907076365433,72834,128039,12,-0.118091625092719,0.9976078810807941,Telstra2022_Leak,1,rrc04,route_leaks
1,0.001167423036212,1.3730039954416261e-05,0.106202744172396,1.7370148147131101,3.5159062512871913,4.827419611279644e-05,631.0558881202534,2.265648813038046,3.651009844438647,72833,128037,12,-0.118067307561713,0.997607772924724,Telstra2022_Leak,1,rrc04,route_leaks
2,0.001167310570063,1.3729285939838261e-05,0.106221270062161,1.737468594258412,3.515795543473784,4.8270025035336695e-05,630.9322495052569,2.265785246509329,3.650630860688935,72837,128040,12,-0.118050129936226,0.9976075132157141,Telstra2022_Leak,1,rrc04,route_leaks
3,0.001167339577161,1.3730039954416272e-05,0.10625769805918601,1.737618936471105,3.515549270248376,4.8269294681573707e-05,630.9427829340291,2.265703733197863,3.652039597435228,72833,128024,12,-0.11800439624506201,0.9976073693114911,Telstra2022_Leak,1,rrc04,route_leaks
4,0.001167493945112,1.3730605519703413e-05,0.10631564125577901,1.7413428532198272,3.516051077852533,4.827817322567292e-05,630.8888329365476,2.2661265961828922,3.651970341892077,72830,128037,12,-0.11804432013945901,0.997607764030174,Telstra2022_Leak,1,rrc04,route_leaks
5,0.001167495096355,1.3729662936774902e-05,0.10628115108377001,1.7402622365620921,3.51668840529965,4.828360937611075e-05,630.9577772348301,2.265998489737077,3.652776824328962,72835,128069,12,-0.118089771448194,0.9976075616065161,Telstra2022_Leak,1,rrc04,route_leaks
6,0.0011676016784870002,1.3730605519703422e-05,0.10623221605883701,1.740697514760401,3.516325689962927,4.8281943868004873e-05,631.005803147964,2.265879445283537,3.652547027323905,72830,128047,12,-0.118109671778909,0.997608074239643,Telstra2022_Leak,1,rrc04,route_leaks
7,0.001167562619979,1.373022847100176e-05,0.10628113702804501,1.7444804481546572,3.5169980228471003,4.8289849416417464e-05,630.9805533230789,2.2668057996485063,3.639471660808436,72832,128075,12,-0.11809774823876801,0.9976078663626671,Telstra2022_Leak,1,rrc04,route_leaks
8,0.001167495840413,1.3730228471001752e-05,0.106256776252552,1.737450571177504,3.51644881370826,4.828230854592495e-05,630.7699474795942,2.265776032513181,3.651471880492091,72832,128055,12,-0.11807432671005601,0.9976071416325311,Telstra2022_Leak,1,rrc04,route_leaks
9,0.001167354745913,1.3729662936774922e-05,0.10627099032596801,1.738614677009679,3.5165511086702823,4.8281724313785904e-05,630.7592250375861,2.265847463444772,3.652104070845061,72835,128064,12,-0.11806255261448301,0.997607027562702,Telstra2022_Leak,1,rrc04,route_leaks
10,0.0011675123610540002,1.372966293677489e-05,0.10637087613852,1.741964714766252,3.516853161254891,4.8285871450900566e-05,631.0065533416343,2.266286812658749,3.649921054438113,72835,128075,12,-0.118069680609234,0.9976077402709931,Telstra2022_Leak,1,rrc04,route_leaks
11,0.001167433281765,1.3729285939838271e-05,0.10631150599896401,1.738635583563299,3.516838969205211,4.828435072224191e-05,631.0340099167023,2.265936268654667,3.652072435712618,72837,128078,12,-0.118046883146246,0.9976079822028701,Telstra2022_Leak,1,rrc04,route_leaks
12,0.0011673570639110001,1.3729285939838261e-05,0.106301396533166,1.739637821436907,3.517058637780249,4.828736665632723e-05,630.8750234141445,2.265963727226547,3.6532668835893842,72837,128086,12,-0.118060904962917,0.9976071748810561,Telstra2022_Leak,1,rrc04,route_leaks
13,0.0011673960746340002,1.372890896360465e-05,0.10638298479000101,1.7395625969604191,3.517044440478315,4.828584585626068e-05,630.8507923337072,2.266107442441549,3.652823350128365,72839,128089,12,-0.11806730658992601,0.9976071351978231,Telstra2022_Leak,1,rrc04,route_leaks
14,0.001167485112148,1.3729474435718593e-05,0.10627613465381801,1.738343676204075,3.516502828271734,4.828039854838654e-05,630.9271205211284,2.265912460870998,3.651106595639519,72836,128064,12,-0.118075191864088,0.9976079515885141,Telstra2022_Leak,1,rrc04,route_leaks
15,0.001167456911527,1.3729285939838253e-05,0.10628605671837901,1.739486799291568,3.51692134492085,4.82854816975239e-05,630.8759463628058,2.265949997940607,3.652978568584648,72837,128081,12,-0.11808811330186202,0.9976076278866821,Telstra2022_Leak,1,rrc04,route_leaks
16,0.001167796913372,1.3729097449133681e-05,0.10627861485697601,1.742675526510887,3.519454131085422,4.831959211781679e-05,630.4673449794299,2.266028721271863,3.657802246080342,72838,128175,12,-0.11799727014283501,0.9976050584305011,Telstra2022_Leak,1,rrc04,route_leaks
17,0.001167606886323,1.3729097449133681e-05,0.106327356364702,1.742771630193031,3.518822592602762,4.831092154540636e-05,630.1291949164187,2.266001263076965,3.6573766440594193,72838,128152,12,-0.117983755810003,0.997604226306915,Telstra2022_Leak,1,rrc04,route_leaks
18,0.001167562096691,1.3729662936774902e-05,0.10632681936379701,1.7417862291480741,3.518994988673028,4.831527842316814e-05,630.118358533492,2.26598476007414,3.657293883435161,72835,128153,12,-0.117993072910804,0.997603718956078,Telstra2022_Leak,1,rrc04,route_leaks
19,0.0011674020859100001,1.3729285939838271e-05,0.10624708052676,1.741656026470063,3.518376649230473,4.830546226083907e-05,630.011547501434,2.2658401636530883,3.6570836250806593,72837,128134,12,-0.11798422388763401,0.997603734773119,Telstra2022_Leak,1,rrc04,route_leaks
20,0.0011673882063980001,1.3729097449133681e-05,0.106139129876889,1.74056124550372,3.518465636069085,4.830602078708741e-05,630.0124957073813,2.2657266811279833,3.657170707597682,72838,128139,12,-0.11796862449252,0.9976033735128321,Telstra2022_Leak,1,rrc04,route_leaks
21,0.00116741671683,1.3728720483250971e-05,0.10622602352895401,1.7432454695222401,3.518643602416254,4.830713769294272e-05,630.0701729073005,2.265980230642504,3.658484349258649,72840,128149,12,-0.11796898195866501,0.9976035889261421,Telstra2022_Leak,1,rrc04,route_leaks
22,0.001175787162892,1.373041699276407e-05,0.10630711363697101,1.723592975518666,3.522346253655723,4.8363946912751935e-05,632.2719307191569,2.266493663412558,3.638656616001427,72831,128268,12,-0.119150253435435,0.9976091017419021,Telstra2022_Leak,1,rrc04,route_leaks
23,0.001175923759461,1.3730228471001741e-05,0.10654724667579,1.7271528998242531,3.5247144112478033,4.8395798646837235e-05,631.7851198089753,2.267011753075571,3.641970562390158,72832,128356,12,-0.11907801731658602,0.9976101419827681,Telstra2022_Leak,1,rrc04,route_leaks
24,0.001167766209952,1.3728720483250952e-05,0.10629088710799,1.741762767710049,3.519879187259747,4.832410092477585e-05,630.6987227169817,2.265993959362987,3.658841295991213,72840,128194,12,-0.11808863105877002,0.9976057620537171,Telstra2022_Leak,1,rrc04,route_leaks
25,0.0011674198695590002,1.372834353806872e-05,0.10623467542556801,1.74580599104912,3.520084566596194,4.8325593643637444e-05,630.6809231266888,2.266014112737157,3.663655583317317,72842,128205,12,-0.118073261037533,0.9976058752443351,Telstra2022_Leak,1,rrc04,route_leaks
26,0.001167754672498,1.3728720483250961e-05,0.106282813391896,1.74662273476112,3.520620538165843,4.833427886387572e-05,630.6199414853124,2.266103789126853,3.661628226249313,72840,128221,12,-0.11807245090824,0.997605953962118,Telstra2022_Leak,1,rrc04,route_leaks
27,0.0011677351681520002,1.372890896360466e-05,0.10642179613438701,1.746715358530457,3.521218028803251,4.83431454570863e-05,630.4881038172513,2.266176086986367,3.662721893491124,72839,128241,12,-0.11804683484445101,0.9976052166579481,Telstra2022_Leak,1,rrc04,route_leaks
28,0.0011678655809070002,1.3730605519703413e-05,0.10643550092117601,1.7509817382946582,3.521433475216257,4.8352077815379276e-05,630.5074056018768,2.266771934642317,3.658725799807771,72830,128233,12,-0.11805710156047801,0.9976052984357111,Telstra2022_Leak,1,rrc04,route_leaks
29,0.0011680496116850002,1.3730228471001772e-05,0.10650052320469301,1.75466827768014,3.521776142355008,4.8355454989702314e-05,630.6117989973385,2.267039213532513,3.660973198594024,72832,128249,12,-0.11808870104602101,0.9976058896209251,Telstra2022_Leak,1,rrc04,route_leaks
30,0.001167560020068,1.3728720483250981e-05,0.10649662946948,1.759349258649094,3.5222130697419,4.8356142584905074e-05,630.3637373690755,2.268149368478858,3.6534870950027463,72840,128279,12,-0.11803945371026502,0.9976042025468671,Telstra2022_Leak,1,rrc04,route_leaks
31,0.0011675659000720002,1.372796661358521e-05,0.106551977281302,1.752786777222557,3.522678600845642,4.835987810559206e-05,630.2826094657945,2.267187414200208,3.659340508483883,72844,128303,12,-0.11799491245826602,0.9976039503603901,Telstra2022_Leak,1,rrc04,route_leaks
32,0.001167531564278,1.3727589709798741e-05,0.106497985218057,1.750775608818603,3.522636795431458,4.8357976462783425e-05,630.2894128573008,2.267015347445295,3.658690937045273,72846,128305,12,-0.11798168915665201,0.9976038482602191,Telstra2022_Leak,1,rrc04,route_leaks
33,0.0011674250859700001,1.372702439292235e-05,0.10647633537351801,1.751623220634463,3.5227662699556612,4.8357762326428475e-05,630.1630851896641,2.2670455325399113,3.659144257299345,72849,128315,12,-0.117984132856373,0.997603585155387,Telstra2022_Leak,1,rrc04,route_leaks
34,0.0011674590565470002,1.3728155073239702e-05,0.106476346492004,1.75113600483231,3.522507310242576,4.8358190470368434e-05,630.0613187799023,2.266985159864365,3.658827890119846,72843,128295,12,-0.11798351495622901,0.997603293035578,Telstra2022_Leak,1,rrc04,route_leaks
35,0.001167439518707,1.3727966613585182e-05,0.10645361045565001,1.7523200263576961,3.52270605677887,4.8360255024901104e-05,630.1928951910232,2.266940310801164,3.6599582669814943,72844,128304,12,-0.11798334166940701,0.9976036584774791,Telstra2022_Leak,1,rrc04,route_leaks
36,0.00116736419023,1.372796661358519e-05,0.10648920135720401,1.753500631486464,3.5225962330459613,4.835874734766499e-05,630.170359973669,2.267146230300368,3.6593130525506563,72844,128300,12,-0.11796089437944302,0.9976036933081551,Telstra2022_Leak,1,rrc04,route_leaks
0,0.001379745495853,2.3264470500651402e-05,0.07616910624756401,1.4705006514051742,3.209566350269868,7.467059884768089e-05,273.83419692749277,2.212776847198958,3.299018239344872,42984,68980,13,-0.13085450333173002,0.9945163923935411,Japan2017_Leak,1,rrc04,route_leaks
1,0.0013802964940620001,2.3264470500651392e-05,0.076061285153614,1.462125442024939,3.207844779452819,7.463054648239582e-05,273.9727333466685,2.21217197096594,3.295272659594268,42984,68943,13,-0.13089322082752902,0.9945194321952731,Japan2017_Leak,1,rrc04,route_leaks
2,0.001381302250753,2.3263388079839942e-05,0.076053758590213,1.460847717861629,3.207369841343693,7.461602515630322e-05,273.8608611001568,2.212324943004699,3.294840180523891,42986,68936,13,-0.130871493567601,0.994517708059047,Japan2017_Leak,1,rrc04,route_leaks
3,0.001380655395002,2.3259059403637735e-05,0.075912578782757,1.45697074010327,3.206680001860725,7.458609545416055e-05,273.8377118681959,2.211796994929525,3.294157324277806,42994,68934,13,-0.13090294208282302,0.9945183701872621,Japan2017_Leak,1,rrc04,route_leaks
4,0.001380805571189,2.3257436565341763e-05,0.07597704974942901,1.461706630695164,3.20789822545759,7.460922470596312e-05,273.95146535292974,2.212224108658743,3.298997604484034,42997,68965,13,-0.130871579870587,0.9945203844637781,Japan2017_Leak,1,rrc04,route_leaks
5,0.001380540494642,2.3256895669566023e-05,0.07623297223785,1.461835434206242,3.210149309270198,7.465984392562734e-05,273.97284808269893,2.212474998837155,3.297269640448393,42998,69015,13,-0.130814770219488,0.9945193650293481,Japan2017_Leak,1,rrc04,route_leaks
6,0.0013802287822450002,2.325581395348836e-05,0.075924215487364,1.457744186046511,3.207441860465116,7.459340590397721e-05,273.84960851102767,2.211790697674419,3.297255813953488,43000,68960,13,-0.130988815875848,0.9945180158619811,Japan2017_Leak,1,rrc04,route_leaks
7,0.0013801743763510001,2.325419156803013e-05,0.07612826676881401,1.462177057414599,3.208101760342301,7.460354774992563e-05,273.8913644381669,2.2121247354835702,3.29807222751901,43003,68979,13,-0.13092969364960302,0.9945194275523441,Japan2017_Leak,1,rrc04,route_leaks
8,0.0013802370482710001,2.324986631326869e-05,0.076148004718581,1.465462323591639,3.206993559787031,7.456390513338831e-05,273.9060702697954,2.212410778638022,3.2960870474994772,43011,68968,13,-0.130841180104199,0.9945206611307611,Japan2017_Leak,1,rrc04,route_leaks
9,0.001379900206569,2.324824475752079e-05,0.07608240964256201,1.466057562654019,3.207839308132236,7.45783671943886e-05,274.0291385340755,2.2124424605942252,3.2981819872599623,43014,68991,13,-0.13083439981017,0.994522627595362,Japan2017_Leak,1,rrc04,route_leaks
10,0.0013795158575750002,2.324932576955268e-05,0.076162361296517,1.467009206733004,3.207802473728262,7.458097867355472e-05,274.0653679832011,2.21254533618525,3.2980331070398963,43012,68987,13,-0.130807114753971,0.9945230269138361,Japan2017_Leak,1,rrc04,route_leaks
11,0.0013793245798310002,2.324878525097065e-05,0.07627699992098301,1.472089833306209,3.208983330620975,7.460669884267123e-05,273.95404112305454,2.213051868039894,3.300095320019529,43013,69014,13,-0.130739935006669,0.9945190205014551,Japan2017_Leak,1,rrc04,route_leaks
12,0.0013795397822060002,2.3245542667193563e-05,0.07607523087961901,1.466631023501243,3.208163834584718,7.457724288866796e-05,273.9148520055135,2.212324786722146,3.299913991492131,43019,69006,13,-0.130722369741457,0.9945189798373181,Japan2017_Leak,1,rrc04,route_leaks
13,0.00137854879324,2.324176079579788e-05,0.07615965806044801,1.463859061962534,3.211500023241761,7.46426501625046e-05,273.77331936992675,2.21249941895598,3.300051131873751,43026,69089,13,-0.130702429187672,0.9945158280858281,Japan2017_Leak,1,rrc04,route_leaks
14,0.0013769423319620001,2.319378406587033e-05,0.07662266439163301,1.471947118172329,3.213081294213151,7.452524224644317e-05,272.92806918367967,2.213382813406007,3.305322973443117,43115,69266,13,-0.130463524628321,0.9945202189254261,Japan2017_Leak,1,rrc04,route_leaks
15,0.0013772751001340001,2.3193246126727892e-05,0.07664801934734901,1.470730123388069,3.215001391594767,7.456804804812174e-05,272.93845656469813,2.213609796827163,3.305014379812598,43116,69309,13,-0.130393418677578,0.9945152836741591,Japan2017_Leak,1,rrc04,route_leaks
16,0.0013780829498620001,2.319217032329885e-05,0.07642684842401701,1.463170833526601,3.213367966974349,7.452670563755248e-05,272.9880539774129,2.21267220186465,3.30476831021847,43118,69277,13,-0.13047402956103002,0.994516437784519,Japan2017_Leak,1,rrc04,route_leaks
17,0.0013778200966600002,2.3193246126727892e-05,0.076384607086754,1.4627052602282211,3.2120790425828,7.450026771617302e-05,272.97051848552184,2.212450134520827,3.304782447351331,43116,69246,13,-0.130436209286521,0.994517016245217,Japan2017_Leak,1,rrc04,route_leaks
18,0.001378421104738,2.319217032329885e-05,0.076426718889278,1.4608980008349182,3.213878194721462,7.45385392008132e-05,272.95675279720757,2.212625817524004,3.305255345795259,43118,69288,13,-0.130420416366825,0.994513809225491,Japan2017_Leak,1,rrc04,route_leaks
19,0.001378295533999,2.318948125130441e-05,0.077106186482151,1.469586995338914,3.215917259930895,7.457718241108705e-05,272.9229356599219,2.213807017137026,3.308767942861118,43123,69340,13,-0.130374476987246,0.9945120974456481,Japan2017_Leak,1,rrc04,route_leaks
20,0.001377406273321,2.3191094619666054e-05,0.07651902177444901,1.4637291280148421,3.212801484230056,7.451011118602137e-05,272.9043253860754,2.212847866419295,3.3051948051948052,43120,69268,13,-0.130540161026848,0.994515256452222,Japan2017_Leak,1,rrc04,route_leaks
21,0.001376614977523,2.3191094619666044e-05,0.076339369365822,1.462685528756957,3.212940630797773,7.451333822207782e-05,272.89272136648725,2.212407235621521,3.305032467532467,43120,69271,13,-0.13052644995175602,0.9945138972926431,Japan2017_Leak,1,rrc04,route_leaks
22,0.00137695491927,2.3188405797101443e-05,0.07657434712740101,1.466828985507246,3.211547826086956,7.447240112436131e-05,273.0180459287367,2.21263768115942,3.306179710144927,43125,69249,13,-0.13052032105816802,0.9945194011253231,Japan2017_Leak,1,rrc04,route_leaks
23,0.0013768864331720001,2.3185717597959654e-05,0.076438457872089,1.466937166705309,3.211453744493392,7.446158604403978e-05,273.01643299543707,2.212937630419661,3.304799443542777,43130,69255,13,-0.130474738792838,0.994518380068321,Japan2017_Leak,1,rrc04,route_leaks
24,0.0013767712157040002,2.3186792802819512e-05,0.076625226585183,1.46990354294194,3.212251901317009,7.448354630085586e-05,273.01336342887515,2.213202559821925,3.306413466889259,43128,69269,13,-0.130460252398709,0.9945169251910041,Japan2017_Leak,1,rrc04,route_leaks
25,0.001375826847183,2.3184642492812754e-05,0.07649946332376001,1.474380970045442,3.213530557358805,7.450628451366315e-05,273.06369351185094,2.212974125938978,3.307822498377075,43132,69303,13,-0.13042719601813502,0.994519670289801,Japan2017_Leak,1,rrc04,route_leaks
26,0.0013747061410580002,2.3161015378914194e-05,0.076757787300764,1.475495645729108,3.213359273670558,7.44263873461623e-05,273.18988508921393,2.213243468593663,3.308690012970168,43176,69370,13,-0.13037125225507,0.994522065407976,Japan2017_Leak,1,rrc04,route_leaks
27,0.001374185399143,2.3159942563342463e-05,0.076567704666962,1.475427300940293,3.212422993190976,7.440125514025932e-05,273.05280455598194,2.21314095141044,3.3094631525313822,43178,69353,13,-0.13033972747557102,0.994520104814363,Japan2017_Leak,1,rrc04,route_leaks
28,0.001373793664217,2.3159942563342463e-05,0.076736866705381,1.473898744731113,3.212978831812497,7.441412862895748e-05,272.73984363013113,2.21321043123813,3.308096715920144,43178,69365,13,-0.130360699394233,0.9945144226043271,Japan2017_Leak,1,rrc04,route_leaks
29,0.001373607417044,2.3156188491374313e-05,0.076892215896742,1.473914553664466,3.212689591293273,7.439536845343815e-05,272.65544476307906,2.213245339817066,3.306379529929373,43185,69370,13,-0.130388162850858,0.9945128490455261,Japan2017_Leak,1,rrc04,route_leaks
30,0.0013735848501390002,2.3151899613363274e-05,0.076569957815024,1.473618410390572,3.212881716944875,7.438603715838294e-05,272.7542679501498,2.212858565045262,3.308661125645359,43193,69387,13,-0.130349877026395,0.9945155063590541,Japan2017_Leak,1,rrc04,route_leaks
31,0.0013734670391170002,2.3151363615316932e-05,0.07711030855999501,1.480946427744594,3.213918599805528,7.440832078821867e-05,272.86062860048673,2.21440477844145,3.309117006991711,43194,69411,13,-0.13041470407053302,0.9945174938870661,Japan2017_Leak,1,rrc04,route_leaks
32,0.001373064883015,2.312726936330627e-05,0.076638515171127,1.4715650223178152,3.213164041721594,7.431342896807424e-05,272.5391259767221,2.212979023566687,3.306181919100812,43239,69467,13,-0.13018524556543,0.9945111587422951,Japan2017_Leak,1,rrc04,route_leaks
33,0.001372636698933,2.3127269363306254e-05,0.076871412741081,1.478341312241263,3.214921714193205,7.435408007292672e-05,272.56101014117945,2.213649714378223,3.309836027660214,43239,69505,13,-0.130255588162074,0.994512469141767,Japan2017_Leak,1,rrc04,route_leaks
34,0.001372566467793,2.311871459946827e-05,0.077130530063319,1.475944977459253,3.221315454860709,7.447439438804989e-05,272.5911941967851,2.214518552768466,3.3088891457634952,43255,69669,13,-0.130277157314196,0.9945058398469151,Japan2017_Leak,1,rrc04,route_leaks
35,0.0013734874316760001,2.3125130078856703e-05,0.077057386909869,1.476701431445551,3.212681821335245,7.429540311121699e-05,272.62612689209396,2.213676201928636,3.306916726406586,43243,69463,13,-0.13025418153088,0.994514792521867,Japan2017_Leak,1,rrc04,route_leaks
36,0.0013736196016630002,2.3126199671607954e-05,0.076792208676909,1.464073448810157,3.2126454059804352,7.429799736309979e-05,272.60205881461053,2.213015425175181,3.294489026618255,43241,69459,13,-0.13028586697358202,0.9945141007647671,Japan2017_Leak,1,rrc04,route_leaks
0,0.0014426353157780002,2.5566947050852662e-05,0.05834765956598301,1.075217958223608,3.074936721806049,7.861875439266848e-05,220.77227526978433,2.171094009664306,3.082785774550661,39113,60135,12,-0.16264004569524002,0.9926544785693631,Hathway2015_Leak,1,rrc04,route_leaks
